Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value
Exports,2017,09/05/2017,Tuesday,05/05/2020,China,Dairy,All,$,6000000
Exports,2017,10/05/2017,Wednesday,06/05/2020,China,Dairy,All,$,36000000
Exports,2017,11/05/2017,Thursday,07/05/2020,China,Dairy,All,$,3000000
Exports,2017,12/05/2017,Friday,08/05/2020,China,Dairy,All,$,22000000
Exports,2017,13/05/2017,Saturday,09/05/2020,China,Dairy,All,$,1000000
Exports,2017,14/05/2017,Sunday,10/05/2020,China,Dairy,All,$,2000000
Exports,2017,15/05/2017,Monday,11/05/2020,China,Dairy,All,$,13000000
Exports,2017,16/05/2017,Tuesday,12/05/2020,China,Dairy,All,$,7000000
Exports,2017,17/05/2017,Wednesday,13/05/2020,China,Dairy,All,$,26000000
Exports,2017,18/05/2017,Thursday,14/05/2020,China,Dairy,All,$,5000000
Exports,2017,19/05/2017,Friday,15/05/2020,China,Dairy,All,$,10000000
Exports,2017,20/05/2017,Saturday,16/05/2020,China,Dairy,All,$,5000000
Exports,2017,21/05/2017,Sunday,17/05/2020,China,Dairy,All,$,4000000
Exports,2017,22/05/2017,Monday,18/05/2020,China,Dairy,All,$,16000000
Exports,2017,23/05/2017,Tuesday,19/05/2020,China,Dairy,All,$,1000000
Exports,2017,24/05/2017,Wednesday,20/05/2020,China,Dairy,All,$,39000000
Exports,2017,25/05/2017,Thursday,21/05/2020,China,Dairy,All,$,1000000
Exports,2017,26/05/2017,Friday,22/05/2020,China,Dairy,All,$,18000000
Exports,2017,27/05/2017,Saturday,23/05/2020,China,Dairy,All,$,3000000
Exports,2017,28/05/2017,Sunday,24/05/2020,China,Dairy,All,$,5000000
Exports,2017,29/05/2017,Monday,25/05/2020,China,Dairy,All,$,14000000
Exports,2017,30/05/2017,Tuesday,26/05/2020,China,Dairy,All,$,6000000
Exports,2017,31/05/2017,Wednesday,27/05/2020,China,Dairy,All,$,8000000
Exports,2017,01/06/2017,Thursday,28/05/2020,China,Dairy,All,$,6000000
Exports,2017,02/06/2017,Friday,29/05/2020,China,Dairy,All,$,39000000
Exports,2017,03/06/2017,Saturday,30/05/2020,China,Dairy,All,$,6000000
Exports,2017,04/06/2017,Sunday,31/05/2020,China,Dairy,All,$,11000000
Exports,2017,05/06/2017,Monday,01/06/2020,China,Dairy,All,$,10000000
Exports,2017,06/06/2017,Tuesday,02/06/2020,China,Dairy,All,$,9000000
Exports,2017,07/06/2017,Wednesday,03/06/2020,China,Dairy,All,$,3000000
Exports,2017,08/06/2017,Thursday,04/06/2020,China,Dairy,All,$,5000000
Exports,2017,09/06/2017,Friday,05/06/2020,China,Dairy,All,$,62000000
Exports,2017,10/06/2017,Saturday,06/06/2020,China,Dairy,All,$,6000000
Exports,2017,11/06/2017,Sunday,07/06/2020,China,Dairy,All,$,6000000
Exports,2017,12/06/2017,Monday,08/06/2020,China,Dairy,All,$,7000000
Exports,2017,13/06/2017,Tuesday,09/06/2020,China,Dairy,All,$,4000000
Exports,2017,14/06/2017,Wednesday,10/06/2020,China,Dairy,All,$,32000000
Exports,2017,16/06/2017,Friday,12/06/2020,China,Dairy,All,$,10000000
Exports,2017,17/06/2017,Saturday,13/06/2020,China,Dairy,All,$,18000000
Exports,2017,18/06/2017,Sunday,14/06/2020,China,Dairy,All,$,11000000
Exports,2017,19/06/2017,Monday,15/06/2020,China,Dairy,All,$,21000000
Exports,2017,20/06/2017,Tuesday,16/06/2020,China,Dairy,All,$,3000000
Exports,2017,21/06/2017,Wednesday,17/06/2020,China,Dairy,All,$,37000000
Exports,2017,22/06/2017,Thursday,18/06/2020,China,Dairy,All,$,1000000
Exports,2017,23/06/2017,Friday,19/06/2020,China,Dairy,All,$,13000000
Exports,2017,24/06/2017,Saturday,20/06/2020,China,Dairy,All,$,7000000
Exports,2017,25/06/2017,Sunday,21/06/2020,China,Dairy,All,$,4000000
Exports,2017,26/06/2017,Monday,22/06/2020,China,Dairy,All,$,8000000
Exports,2017,27/06/2017,Tuesday,23/06/2020,China,Dairy,All,$,19000000
Exports,2017,28/06/2017,Wednesday,24/06/2020,China,Dairy,All,$,30000000
Exports,2018,03/02/2018,Saturday,01/02/2020,China,Dairy,All,$,9000000
Exports,2018,04/02/2018,Sunday,02/02/2020,China,Dairy,All,$,8000000
Exports,2018,05/02/2018,Monday,03/02/2020,China,Dairy,All,$,8000000
Exports,2018,07/02/2018,Wednesday,05/02/2020,China,Dairy,All,$,33000000
Exports,2018,09/02/2018,Friday,07/02/2020,China,Dairy,All,$,7000000
Exports,2018,10/02/2018,Saturday,08/02/2020,China,Dairy,All,$,11000000
Exports,2018,11/02/2018,Sunday,09/02/2020,China,Dairy,All,$,2000000
Exports,2018,12/02/2018,Monday,10/02/2020,China,Dairy,All,$,16000000
Exports,2018,14/02/2018,Wednesday,12/02/2020,China,Dairy,All,$,16000000
Exports,2018,16/02/2018,Friday,14/02/2020,China,Dairy,All,$,5000000
Exports,2018,18/02/2018,Sunday,16/02/2020,China,Dairy,All,$,1000000
Exports,2018,19/02/2018,Monday,17/02/2020,China,Dairy,All,$,9000000
Exports,2018,20/02/2018,Tuesday,18/02/2020,China,Dairy,All,$,3000000
Exports,2018,21/02/2018,Wednesday,19/02/2020,China,Dairy,All,$,26000000
Exports,2018,23/02/2018,Friday,21/02/2020,China,Dairy,All,$,6000000
Exports,2018,24/02/2018,Saturday,22/02/2020,China,Dairy,All,$,2000000
Exports,2018,25/02/2018,Sunday,23/02/2020,China,Dairy,All,$,1000000
Exports,2018,26/02/2018,Monday,24/02/2020,China,Dairy,All,$,12000000
Exports,2018,28/02/2018,Wednesday,26/02/2020,China,Dairy,All,$,39000000
Exports,2018,02/03/2018,Friday,28/02/2020,China,Dairy,All,$,5000000
Exports,2018,03/03/2018,Saturday,29/02/2020,China,Dairy,All,$,6000000
Exports,2018,04/03/2018,Sunday,01/03/2020,China,Dairy,All,$,3000000
Exports,2018,05/03/2018,Monday,02/03/2020,China,Dairy,All,$,14000000
Exports,2018,07/03/2018,Wednesday,04/03/2020,China,Dairy,All,$,27000000
Exports,2018,08/03/2018,Thursday,05/03/2020,China,Dairy,All,$,5000000
Exports,2018,09/03/2018,Friday,06/03/2020,China,Dairy,All,$,5000000
Exports,2018,10/03/2018,Saturday,07/03/2020,China,Dairy,All,$,4000000
Exports,2018,11/03/2018,Sunday,08/03/2020,China,Dairy,All,$,13000000
Exports,2018,12/03/2018,Monday,09/03/2020,China,Dairy,All,$,17000000
Exports,2018,14/03/2018,Wednesday,11/03/2020,China,Dairy,All,$,24000000
Exports,2018,16/03/2018,Friday,13/03/2020,China,Dairy,All,$,7000000
Exports,2018,17/03/2018,Saturday,14/03/2020,China,Dairy,All,$,5000000
Exports,2018,18/03/2018,Sunday,15/03/2020,China,Dairy,All,$,14000000
Exports,2018,19/03/2018,Monday,16/03/2020,China,Dairy,All,$,9000000
Exports,2018,20/03/2018,Tuesday,17/03/2020,China,Dairy,All,$,1000000
Exports,2018,21/03/2018,Wednesday,18/03/2020,China,Dairy,All,$,20000000
Exports,2018,23/03/2018,Friday,20/03/2020,China,Dairy,All,$,10000000
Exports,2018,24/03/2018,Saturday,21/03/2020,China,Dairy,All,$,4000000
Exports,2018,26/03/2018,Monday,23/03/2020,China,Dairy,All,$,14000000
Exports,2018,27/03/2018,Tuesday,24/03/2020,China,Dairy,All,$,4000000
Exports,2018,28/03/2018,Wednesday,25/03/2020,China,Dairy,All,$,23000000
Exports,2018,29/03/2018,Thursday,26/03/2020,China,Dairy,All,$,1000000
Exports,2018,30/03/2018,Friday,27/03/2020,China,Dairy,All,$,3000000
Exports,2018,31/03/2018,Saturday,28/03/2020,China,Dairy,All,$,8000000
Exports,2018,01/04/2018,Sunday,29/03/2020,China,Dairy,All,$,6000000
Exports,2018,02/04/2018,Monday,30/03/2020,China,Dairy,All,$,13000000
Exports,2018,03/04/2018,Tuesday,31/03/2020,China,Dairy,All,$,1000000
Exports,2018,04/04/2018,Wednesday,01/04/2020,China,Dairy,All,$,36000000
Exports,2018,06/04/2018,Friday,03/04/2020,China,Dairy,All,$,14000000
Exports,2018,07/04/2018,Saturday,04/04/2020,China,Dairy,All,$,5000000
Exports,2018,08/04/2018,Sunday,05/04/2020,China,Dairy,All,$,4000000
Exports,2018,09/04/2018,Monday,06/04/2020,China,Dairy,All,$,22000000
Exports,2018,11/04/2018,Wednesday,08/04/2020,China,Dairy,All,$,20000000
Exports,2018,12/04/2018,Thursday,09/04/2020,China,Dairy,All,$,4000000
Exports,2018,13/04/2018,Friday,10/04/2020,China,Dairy,All,$,1000000
Exports,2018,14/04/2018,Saturday,11/04/2020,China,Dairy,All,$,16000000
Exports,2018,15/04/2018,Sunday,12/04/2020,China,Dairy,All,$,9000000
Exports,2018,16/04/2018,Monday,13/04/2020,China,Dairy,All,$,12000000
Exports,2018,17/04/2018,Tuesday,14/04/2020,China,Dairy,All,$,6000000
Exports,2018,18/04/2018,Wednesday,15/04/2020,China,Dairy,All,$,33000000
Exports,2018,19/04/2018,Thursday,16/04/2020,China,Dairy,All,$,4000000
Exports,2018,20/04/2018,Friday,17/04/2020,China,Dairy,All,$,7000000
Exports,2018,21/04/2018,Saturday,18/04/2020,China,Dairy,All,$,2000000
Exports,2018,22/04/2018,Sunday,19/04/2020,China,Dairy,All,$,3000000
Exports,2018,23/04/2018,Monday,20/04/2020,China,Dairy,All,$,10000000
Exports,2018,24/04/2018,Tuesday,21/04/2020,China,Dairy,All,$,4000000
Exports,2018,25/04/2018,Wednesday,22/04/2020,China,Dairy,All,$,32000000
Exports,2018,26/04/2018,Thursday,23/04/2020,China,Dairy,All,$,6000000
Exports,2018,27/04/2018,Friday,24/04/2020,China,Dairy,All,$,8000000
Exports,2018,28/04/2018,Saturday,25/04/2020,China,Dairy,All,$,9000000
Exports,2018,29/04/2018,Sunday,26/04/2020,China,Dairy,All,$,3000000
Exports,2018,30/04/2018,Monday,27/04/2020,China,Dairy,All,$,4000000
Exports,2018,01/05/2018,Tuesday,28/04/2020,China,Dairy,All,$,5000000
Exports,2018,02/05/2018,Wednesday,29/04/2020,China,Dairy,All,$,25000000
Exports,2018,04/05/2018,Friday,01/05/2020,China,Dairy,All,$,5000000
Exports,2018,05/05/2018,Saturday,02/05/2020,China,Dairy,All,$,7000000
Exports,2018,06/05/2018,Sunday,03/05/2020,China,Dairy,All,$,6000000
Exports,2018,07/05/2018,Monday,04/05/2020,China,Dairy,All,$,21000000
Exports,2018,09/05/2018,Wednesday,06/05/2020,China,Dairy,All,$,8000000
Exports,2018,10/05/2018,Thursday,07/05/2020,China,Dairy,All,$,1000000
Exports,2018,11/05/2018,Friday,08/05/2020,China,Dairy,All,$,44000000
Exports,2018,12/05/2018,Saturday,09/05/2020,China,Dairy,All,$,2000000
Exports,2018,13/05/2018,Sunday,10/05/2020,China,Dairy,All,$,5000000
Exports,2018,14/05/2018,Monday,11/05/2020,China,Dairy,All,$,14000000
Exports,2018,15/05/2018,Tuesday,12/05/2020,China,Dairy,All,$,2000000
Exports,2018,16/05/2018,Wednesday,13/05/2020,China,Dairy,All,$,8000000
Exports,2018,17/05/2018,Thursday,14/05/2020,China,Dairy,All,$,45000000
Exports,2018,18/05/2018,Friday,15/05/2020,China,Dairy,All,$,8000000
Exports,2018,19/05/2018,Saturday,16/05/2020,China,Dairy,All,$,1000000
Exports,2018,20/05/2018,Sunday,17/05/2020,China,Dairy,All,$,4000000
Exports,2018,21/05/2018,Monday,18/05/2020,China,Dairy,All,$,17000000
Exports,2018,22/05/2018,Tuesday,19/05/2020,China,Dairy,All,$,2000000
Exports,2018,23/05/2018,Wednesday,20/05/2020,China,Dairy,All,$,16000000
Exports,2018,25/05/2018,Friday,22/05/2020,China,Dairy,All,$,9000000
Exports,2018,26/05/2018,Saturday,23/05/2020,China,Dairy,All,$,1000000
Exports,2018,27/05/2018,Sunday,24/05/2020,China,Dairy,All,$,3000000
Exports,2018,28/05/2018,Monday,25/05/2020,China,Dairy,All,$,14000000
Exports,2018,29/05/2018,Tuesday,26/05/2020,China,Dairy,All,$,9000000
Exports,2018,30/05/2018,Wednesday,27/05/2020,China,Dairy,All,$,10000000
Exports,2018,31/05/2018,Thursday,28/05/2020,China,Dairy,All,$,31000000
Exports,2018,01/06/2018,Friday,29/05/2020,China,Dairy,All,$,11000000
Exports,2018,03/06/2018,Sunday,31/05/2020,China,Dairy,All,$,3000000
Exports,2018,04/06/2018,Monday,01/06/2020,China,Dairy,All,$,12000000
Exports,2018,05/06/2018,Tuesday,02/06/2020,China,Dairy,All,$,17000000
Exports,2018,06/06/2018,Wednesday,03/06/2020,China,Dairy,All,$,3000000
Exports,2018,07/06/2018,Thursday,04/06/2020,China,Dairy,All,$,5000000
Exports,2018,08/06/2018,Friday,05/06/2020,China,Dairy,All,$,9000000
Exports,2018,09/06/2018,Saturday,06/06/2020,China,Dairy,All,$,6000000
Exports,2018,10/06/2018,Sunday,07/06/2020,China,Dairy,All,$,9000000
Exports,2018,11/06/2018,Monday,08/06/2020,China,Dairy,All,$,31000000
Exports,2018,12/06/2018,Tuesday,09/06/2020,China,Dairy,All,$,25000000
Exports,2018,13/06/2018,Wednesday,10/06/2020,China,Dairy,All,$,34000000
Exports,2018,14/06/2018,Thursday,11/06/2020,China,Dairy,All,$,2000000
Exports,2018,15/06/2018,Friday,12/06/2020,China,Dairy,All,$,9000000
Exports,2018,16/06/2018,Saturday,13/06/2020,China,Dairy,All,$,1000000
Exports,2018,17/06/2018,Sunday,14/06/2020,China,Dairy,All,$,8000000
Exports,2018,18/06/2018,Monday,15/06/2020,China,Dairy,All,$,20000000
Exports,2018,19/06/2018,Tuesday,16/06/2020,China,Dairy,All,$,35000000
Exports,2018,20/06/2018,Wednesday,17/06/2020,China,Dairy,All,$,7000000
Exports,2018,21/06/2018,Thursday,18/06/2020,China,Dairy,All,$,11000000
Exports,2018,22/06/2018,Friday,19/06/2020,China,Dairy,All,$,2000000
Exports,2018,23/06/2018,Saturday,20/06/2020,China,Dairy,All,$,12000000
Exports,2018,24/06/2018,Sunday,21/06/2020,China,Dairy,All,$,3000000
Exports,2018,25/06/2018,Monday,22/06/2020,China,Dairy,All,$,16000000
Exports,2018,26/06/2018,Tuesday,23/06/2020,China,Dairy,All,$,3000000
Exports,2018,27/06/2018,Wednesday,24/06/2020,China,Dairy,All,$,5000000
Exports,2019,02/02/2019,Saturday,01/02/2020,China,Dairy,All,$,5000000
Exports,2019,03/02/2019,Sunday,02/02/2020,China,Dairy,All,$,4000000
Exports,2019,05/02/2019,Tuesday,04/02/2020,China,Dairy,All,$,12000000
Exports,2019,06/02/2019,Wednesday,05/02/2020,China,Dairy,All,$,49000000
Exports,2019,08/02/2019,Friday,07/02/2020,China,Dairy,All,$,9000000
Exports,2019,09/02/2019,Saturday,08/02/2020,China,Dairy,All,$,25000000
Exports,2019,10/02/2019,Sunday,09/02/2020,China,Dairy,All,$,4000000
Exports,2019,11/02/2019,Monday,10/02/2020,China,Dairy,All,$,3000000
Exports,2019,12/02/2019,Tuesday,11/02/2020,China,Dairy,All,$,10000000
Exports,2019,13/02/2019,Wednesday,12/02/2020,China,Dairy,All,$,34000000
Exports,2019,15/02/2019,Friday,14/02/2020,China,Dairy,All,$,5000000
Exports,2019,16/02/2019,Saturday,15/02/2020,China,Dairy,All,$,1000000
Exports,2019,17/02/2019,Sunday,16/02/2020,China,Dairy,All,$,8000000
Exports,2019,18/02/2019,Monday,17/02/2020,China,Dairy,All,$,4000000
Exports,2019,19/02/2019,Tuesday,18/02/2020,China,Dairy,All,$,11000000
Exports,2019,20/02/2019,Wednesday,19/02/2020,China,Dairy,All,$,31000000
Exports,2019,22/02/2019,Friday,21/02/2020,China,Dairy,All,$,4000000
Exports,2019,23/02/2019,Saturday,22/02/2020,China,Dairy,All,$,8000000
Exports,2019,24/02/2019,Sunday,23/02/2020,China,Dairy,All,$,19000000
Exports,2019,25/02/2019,Monday,24/02/2020,China,Dairy,All,$,6000000
Exports,2019,26/02/2019,Tuesday,25/02/2020,China,Dairy,All,$,11000000
Exports,2019,27/02/2019,Wednesday,26/02/2020,China,Dairy,All,$,21000000
Exports,2019,01/03/2019,Friday,28/02/2020,China,Dairy,All,$,12000000
Exports,2019,02/03/2019,Saturday,29/02/2020,China,Dairy,All,$,4000000
Exports,2019,03/03/2019,Sunday,01/03/2020,China,Dairy,All,$,8000000
Exports,2019,05/03/2019,Tuesday,03/03/2020,China,Dairy,All,$,12000000
Exports,2019,06/03/2019,Wednesday,04/03/2020,China,Dairy,All,$,10000000
Exports,2019,07/03/2019,Thursday,05/03/2020,China,Dairy,All,$,47000000
Exports,2019,08/03/2019,Friday,06/03/2020,China,Dairy,All,$,9000000
Exports,2019,09/03/2019,Saturday,07/03/2020,China,Dairy,All,$,7000000
Exports,2019,10/03/2019,Sunday,08/03/2020,China,Dairy,All,$,8000000
Exports,2019,11/03/2019,Monday,09/03/2020,China,Dairy,All,$,12000000
Exports,2019,12/03/2019,Tuesday,10/03/2020,China,Dairy,All,$,2000000
Exports,2019,13/03/2019,Wednesday,11/03/2020,China,Dairy,All,$,7000000
Exports,2019,14/03/2019,Thursday,12/03/2020,China,Dairy,All,$,34000000
Exports,2019,15/03/2019,Friday,13/03/2020,China,Dairy,All,$,11000000
Exports,2019,17/03/2019,Sunday,15/03/2020,China,Dairy,All,$,16000000
Exports,2019,19/03/2019,Tuesday,17/03/2020,China,Dairy,All,$,17000000
Exports,2019,20/03/2019,Wednesday,18/03/2020,China,Dairy,All,$,62000000
Exports,2019,21/03/2019,Thursday,19/03/2020,China,Dairy,All,$,1000000
Exports,2019,22/03/2019,Friday,20/03/2020,China,Dairy,All,$,6000000
Exports,2019,23/03/2019,Saturday,21/03/2020,China,Dairy,All,$,20000000
Exports,2019,24/03/2019,Sunday,22/03/2020,China,Dairy,All,$,4000000
Exports,2019,25/03/2019,Monday,23/03/2020,China,Dairy,All,$,1000000
Exports,2019,26/03/2019,Tuesday,24/03/2020,China,Dairy,All,$,10000000
Exports,2019,27/03/2019,Wednesday,25/03/2020,China,Dairy,All,$,31000000
Exports,2019,28/03/2019,Thursday,26/03/2020,China,Dairy,All,$,9000000
Exports,2019,29/03/2019,Friday,27/03/2020,China,Dairy,All,$,7000000
Exports,2019,30/03/2019,Saturday,28/03/2020,China,Dairy,All,$,3000000
Exports,2019,31/03/2019,Sunday,29/03/2020,China,Dairy,All,$,7000000
Exports,2019,01/04/2019,Monday,30/03/2020,China,Dairy,All,$,5000000
Exports,2019,02/04/2019,Tuesday,31/03/2020,China,Dairy,All,$,7000000
Exports,2019,03/04/2019,Wednesday,01/04/2020,China,Dairy,All,$,27000000
Exports,2019,04/04/2019,Thursday,02/04/2020,China,Dairy,All,$,5000000
Exports,2019,05/04/2019,Friday,03/04/2020,China,Dairy,All,$,9000000
Exports,2019,06/04/2019,Saturday,04/04/2020,China,Dairy,All,$,23000000
Exports,2019,07/04/2019,Sunday,05/04/2020,China,Dairy,All,$,17000000
Exports,2019,08/04/2019,Monday,06/04/2020,China,Dairy,All,$,5000000
Exports,2019,09/04/2019,Tuesday,07/04/2020,China,Dairy,All,$,13000000
Exports,2019,10/04/2019,Wednesday,08/04/2020,China,Dairy,All,$,42000000
Exports,2019,12/04/2019,Friday,10/04/2020,China,Dairy,All,$,18000000
Exports,2019,13/04/2019,Saturday,11/04/2020,China,Dairy,All,$,3000000
Exports,2019,14/04/2019,Sunday,12/04/2020,China,Dairy,All,$,10000000
Exports,2019,15/04/2019,Monday,13/04/2020,China,Dairy,All,$,2000000
Exports,2019,16/04/2019,Tuesday,14/04/2020,China,Dairy,All,$,17000000
Exports,2019,17/04/2019,Wednesday,15/04/2020,China,Dairy,All,$,33000000
Exports,2019,18/04/2019,Thursday,16/04/2020,China,Dairy,All,$,3000000
Exports,2019,19/04/2019,Friday,17/04/2020,China,Dairy,All,$,21000000
Exports,2019,20/04/2019,Saturday,18/04/2020,China,Dairy,All,$,1000000
Exports,2019,21/04/2019,Sunday,19/04/2020,China,Dairy,All,$,29000000
Exports,2019,22/04/2019,Monday,20/04/2020,China,Dairy,All,$,1000000
Exports,2019,23/04/2019,Tuesday,21/04/2020,China,Dairy,All,$,9000000
Exports,2019,24/04/2019,Wednesday,22/04/2020,China,Dairy,All,$,23000000
Exports,2019,25/04/2019,Thursday,23/04/2020,China,Dairy,All,$,2000000
Exports,2019,26/04/2019,Friday,24/04/2020,China,Dairy,All,$,9000000
Exports,2019,27/04/2019,Saturday,25/04/2020,China,Dairy,All,$,10000000
Exports,2019,28/04/2019,Sunday,26/04/2020,China,Dairy,All,$,13000000
Exports,2019,29/04/2019,Monday,27/04/2020,China,Dairy,All,$,2000000
Exports,2019,30/04/2019,Tuesday,28/04/2020,China,Dairy,All,$,6000000
Exports,2019,01/05/2019,Wednesday,29/04/2020,China,Dairy,All,$,8000000
Exports,2019,02/05/2019,Thursday,30/04/2020,China,Dairy,All,$,5000000
Exports,2019,03/05/2019,Friday,01/05/2020,China,Dairy,All,$,3000000
Exports,2019,04/05/2019,Saturday,02/05/2020,China,Dairy,All,$,3000000
Exports,2019,05/05/2019,Sunday,03/05/2020,China,Dairy,All,$,11000000
Exports,2019,06/05/2019,Monday,04/05/2020,China,Dairy,All,$,4000000
Exports,2019,07/05/2019,Tuesday,05/05/2020,China,Dairy,All,$,28000000
Exports,2019,08/05/2019,Wednesday,06/05/2020,China,Dairy,All,$,49000000
Exports,2019,09/05/2019,Thursday,07/05/2020,China,Dairy,All,$,1000000
Exports,2019,10/05/2019,Friday,08/05/2020,China,Dairy,All,$,9000000
Exports,2019,12/05/2019,Sunday,10/05/2020,China,Dairy,All,$,10000000
Exports,2019,13/05/2019,Monday,11/05/2020,China,Dairy,All,$,2000000
Exports,2019,14/05/2019,Tuesday,12/05/2020,China,Dairy,All,$,13000000
Exports,2019,15/05/2019,Wednesday,13/05/2020,China,Dairy,All,$,36000000
Exports,2019,16/05/2019,Thursday,14/05/2020,China,Dairy,All,$,4000000
Exports,2019,17/05/2019,Friday,15/05/2020,China,Dairy,All,$,9000000
Exports,2019,18/05/2019,Saturday,16/05/2020,China,Dairy,All,$,5000000
Exports,2019,19/05/2019,Sunday,17/05/2020,China,Dairy,All,$,12000000
Exports,2019,20/05/2019,Monday,18/05/2020,China,Dairy,All,$,1000000
Exports,2019,21/05/2019,Tuesday,19/05/2020,China,Dairy,All,$,16000000
Exports,2019,22/05/2019,Wednesday,20/05/2020,China,Dairy,All,$,33000000
Exports,2019,23/05/2019,Thursday,21/05/2020,China,Dairy,All,$,5000000
Exports,2019,24/05/2019,Friday,22/05/2020,China,Dairy,All,$,7000000
Exports,2019,25/05/2019,Saturday,23/05/2020,China,Dairy,All,$,1000000
Exports,2019,26/05/2019,Sunday,24/05/2020,China,Dairy,All,$,29000000
Exports,2019,27/05/2019,Monday,25/05/2020,China,Dairy,All,$,1000000
Exports,2019,28/05/2019,Tuesday,26/05/2020,China,Dairy,All,$,27000000
Exports,2019,29/05/2019,Wednesday,27/05/2020,China,Dairy,All,$,39000000
Exports,2019,30/05/2019,Thursday,28/05/2020,China,Dairy,All,$,1000000
Exports,2019,31/05/2019,Friday,29/05/2020,China,Dairy,All,$,10000000
Exports,2019,01/06/2019,Saturday,30/05/2020,China,Dairy,All,$,4000000
Exports,2019,02/06/2019,Sunday,31/05/2020,China,Dairy,All,$,8000000
Exports,2019,03/06/2019,Monday,01/06/2020,China,Dairy,All,$,2000000
Exports,2019,04/06/2019,Tuesday,02/06/2020,China,Dairy,All,$,17000000
Exports,2019,05/06/2019,Wednesday,03/06/2020,China,Dairy,All,$,28000000
Exports,2019,07/06/2019,Friday,05/06/2020,China,Dairy,All,$,16000000
Exports,2019,09/06/2019,Sunday,07/06/2020,China,Dairy,All,$,24000000
Exports,2019,10/06/2019,Monday,08/06/2020,China,Dairy,All,$,4000000
Exports,2019,11/06/2019,Tuesday,09/06/2020,China,Dairy,All,$,40000000
Exports,2019,12/06/2019,Wednesday,10/06/2020,China,Dairy,All,$,36000000
Exports,2019,14/06/2019,Friday,12/06/2020,China,Dairy,All,$,14000000
Exports,2019,15/06/2019,Saturday,13/06/2020,China,Dairy,All,$,3000000
Exports,2019,16/06/2019,Sunday,14/06/2020,China,Dairy,All,$,9000000
Exports,2019,17/06/2019,Monday,15/06/2020,China,Dairy,All,$,7000000
Exports,2019,18/06/2019,Tuesday,16/06/2020,China,Dairy,All,$,32000000
Exports,2019,19/06/2019,Wednesday,17/06/2020,China,Dairy,All,$,2000000
Exports,2019,20/06/2019,Thursday,18/06/2020,China,Dairy,All,$,1000000
Exports,2019,21/06/2019,Friday,19/06/2020,China,Dairy,All,$,8000000
Exports,2019,22/06/2019,Saturday,20/06/2020,China,Dairy,All,$,23000000
Exports,2019,23/06/2019,Sunday,21/06/2020,China,Dairy,All,$,9000000
Exports,2019,24/06/2019,Monday,22/06/2020,China,Dairy,All,$,11000000
Exports,2019,25/06/2019,Tuesday,23/06/2020,China,Dairy,All,$,5000000
Exports,2019,26/06/2019,Wednesday,24/06/2020,China,Dairy,All,$,14000000
Exports,2020,02/02/2020,Sunday,02/02/2020,China,Dairy,All,$,25000000
Exports,2020,03/02/2020,Monday,03/02/2020,China,Dairy,All,$,2000000
Exports,2020,04/02/2020,Tuesday,04/02/2020,China,Dairy,All,$,20000000
Exports,2020,05/02/2020,Wednesday,05/02/2020,China,Dairy,All,$,9000000
Exports,2020,06/02/2020,Thursday,06/02/2020,China,Dairy,All,$,1000000
Exports,2020,07/02/2020,Friday,07/02/2020,China,Dairy,All,$,15000000
Exports,2020,08/02/2020,Saturday,08/02/2020,China,Dairy,All,$,6000000
Exports,2020,09/02/2020,Sunday,09/02/2020,China,Dairy,All,$,1000000
Exports,2020,11/02/2020,Tuesday,11/02/2020,China,Dairy,All,$,8000000
Exports,2020,12/02/2020,Wednesday,12/02/2020,China,Dairy,All,$,26000000
Exports,2020,13/02/2020,Thursday,13/02/2020,China,Dairy,All,$,3000000
